shipment_id,source_hub,destination_hub,intermediate_hub,corridor,route_id,route_type,vehicle_type,route_distance,traffic_level,weather_condition,congestion_score,num_stops,hub_load,hub_capacity,shipment_priority,time_of_day,day_of_week,actual_delivery_time,promised_delivery_time,delivery_time_hrs,delay_minutes,sla_breach,shipment_datetime
SHP00932,Chennai,Kolkata,Vadodara,General Network,Chennai_Kolkata,Mixed,Express Van,708,0.13,Fog,0.414,6,0.84,3500,Economy,Afternoon,Saturday,21.445,17.045,21.445,671.1,0,2024-08-10 14:00:00
SHP00933,Indore,Vadodara,,General Network,Indore_Vadodara,Expressway,FTL Truck,2080,0.93,Rain,0.706,4,0.37,1400,Economy,Afternoon,Sunday,61.661,32.692,61.661,2386.0,0,2024-06-09 16:00:00
SHP00934,Chennai,Lucknow,,General Network,Chennai_Lucknow,City Road,Container,1384,0.23,Rain,0.406,6,0.67,3500,Economy,Evening Rush,Monday,88.649,64.896,88.649,2527.7,0,2024-03-25 21:00:00
SHP00935,Mumbai,Delhi,,Western Corridor,Mumbai_Delhi,Mixed,Mini Truck,1697,0.16,Heavy Rain,0.192,6,0.24,5000,Economy,Morning Rush,Sunday,73.311,45.148,73.311,2513.1,0,2024-01-14 07:00:00
SHP00936,Indore,Vizag,,General Network,Indore_Vizag,Highway,FTL Truck,1399,0.36,Fog,0.492,6,0.69,1400,Same-Day,Midday,Tuesday,31.999,24.0,31.999,870.7,1,2024-09-24 12:00:00
SHP00937,Patna,Bhopal,,General Network,Patna_Bhopal,City Road,Carting Vehicle,1912,0.67,Clear,0.57,3,0.42,1100,Same-Day,Evening Rush,Thursday,97.281,24.0,97.281,1466.6,1,2024-07-25 19:00:00
SHP00938,Vadodara,Hyderabad,Vizag,General Network,Vadodara_Hyderabad,Rural,Mini Truck,285,0.75,Clear,0.794,3,0.86,750,Standard,Morning Rush,Tuesday,13.857,10.415,13.857,409.2,0,2024-05-14 06:00:00
SHP00939,Vizag,Jaipur,,General Network,Vizag_Jaipur,Highway,Carting Vehicle,1388,0.51,Cloudy,0.414,1,0.27,850,Express,Morning Rush,Saturday,33.13,31.508,33.13,599.8,0,2024-10-05 08:00:00
SHP00940,Pune,Kolkata,Jaipur,General Network,Pune_Kolkata,Highway,FTL Truck,1086,0.44,Clear,0.416,3,0.38,2800,Express,Afternoon,Sunday,19.31,20.518,19.31,344.1,0,2024-10-06 17:00:00
SHP00941,Pune,Chandigarh,Delhi,General Network,Pune_Chandigarh,Highway,Express Van,2470,0.34,Storm,0.3,1,0.24,2800,Same-Day,Afternoon,Thursday,64.379,24.0,64.379,2251.9,1,2024-08-08 14:00:00
SHP00942,Ahmedabad,Chandigarh,,General Network,Ahmedabad_Chandigarh,City Road,FTL Truck,2008,0.46,Storm,0.528,1,0.63,2600,Same-Day,Midday,Monday,147.673,24.0,147.673,5418.1,1,2024-01-08 11:00:00
SHP00943,Chandigarh,Vadodara,,General Network,Chandigarh_Vadodara,Mixed,Carting Vehicle,818,0.33,Cloudy,0.574,3,0.94,1000,Standard,Evening Rush,Monday,27.041,27.057,27.041,531.8,0,2024-04-29 19:00:00
SHP00944,Ahmedabad,Kochi,,General Network,Ahmedabad_Kochi,City Road,Container,1480,0.71,Clear,0.606,0,0.45,2600,Express,Evening Rush,Monday,72.218,48.0,72.218,1348.2,1,2024-09-09 19:00:00
SHP00945,Chennai,Chandigarh,Indore,General Network,Chennai_Chandigarh,Expressway,Mini Truck,2211,0.87,Storm,0.762,3,0.6,3500,Standard,Midday,Tuesday,98.197,35.192,98.197,4340.3,1,2024-12-03 11:00:00
SHP00946,Surat,Kolkata,Hyderabad,General Network,Surat_Kolkata,Highway,FTL Truck,525,0.8,Heavy Rain,0.732,3,0.63,1800,Same-Day,Midday,Friday,17.551,9.823,17.551,659.3,0,2024-11-29 11:00:00
SHP00947,Surat,Vadodara,,General Network,Surat_Vadodara,Expressway,Container,1070,0.63,Heavy Rain,0.706,2,0.82,1800,Standard,Morning Rush,Tuesday,37.626,22.038,37.626,1462.5,0,2024-03-05 07:00:00
SHP00948,Delhi,Jaipur,,NCR-Rajasthan Corridor,Delhi_Jaipur,Mixed,Container,1502,0.97,Heavy Rain,0.87,2,0.72,4800,Same-Day,Afternoon,Saturday,80.957,24.0,80.957,3090.3,1,2024-05-25 17:00:00
SHP00949,Vizag,Coimbatore,Bangalore,General Network,Vizag_Coimbatore,Expressway,FTL Truck,1753,0.42,Clear,0.388,4,0.34,850,Economy,Evening Rush,Monday,29.169,25.093,29.169,643.0,0,2024-11-11 20:00:00
SHP00950,Vadodara,Bangalore,,General Network,Vadodara_Bangalore,Expressway,Mini Truck,1899,0.59,Heavy Rain,0.71,4,0.89,750,Economy,Afternoon,Thursday,68.07,33.222,68.07,2751.5,0,2024-03-07 16:00:00
SHP00951,Pune,Coimbatore,,General Network,Pune_Coimbatore,Highway,Container,1075,0.1,Storm,0.344,5,0.71,2800,Same-Day,Evening Rush,Thursday,34.177,22.993,34.177,1102.1,1,2024-07-18 18:00:00
SHP00952,Surat,Chandigarh,Indore,General Network,Surat_Chandigarh,Mixed,FTL Truck,1506,0.25,Clear,0.518,1,0.92,1800,Standard,Evening Rush,Friday,31.147,35.724,31.147,362.8,0,2024-08-23 18:00:00
SHP00953,Vadodara,Lucknow,Kolkata,General Network,Vadodara_Lucknow,City Road,Carting Vehicle,1207,0.72,Storm,0.748,6,0.79,750,Express,Morning Rush,Sunday,150.287,48.0,150.287,6258.4,1,2024-10-20 09:00:00
SHP00954,Jaipur,Bangalore,Bhopal,General Network,Jaipur_Bangalore,Rural,Mini Truck,802,0.26,Cloudy,0.54,3,0.96,2200,Same-Day,Midday,Saturday,24.372,24.0,24.372,274.2,1,2024-12-21 13:00:00
SHP00955,Chennai,Jaipur,,General Network,Chennai_Jaipur,Mixed,Express Van,2221,0.43,Clear,0.642,3,0.96,3500,Economy,Afternoon,Friday,51.255,44.127,51.255,1144.0,0,2024-09-06 15:00:00
SHP00956,Ahmedabad,Mumbai,,Gujarat-Maharashtra Corridor,Ahmedabad_Mumbai,City Road,Container,573,0.84,Rain,0.608,6,0.26,2600,Standard,Afternoon,Thursday,47.517,26.835,47.517,1695.4,0,2024-12-26 16:00:00
SHP00957,Jaipur,Delhi,,NCR-Rajasthan Corridor,Jaipur_Delhi,Highway,Mini Truck,540,0.38,Rain,0.412,3,0.46,2200,Express,Evening Rush,Friday,14.303,13.228,14.303,408.2,0,2024-04-19 19:00:00
SHP00958,Coimbatore,Chennai,,General Network,Coimbatore_Chennai,City Road,Express Van,699,0.14,Heavy Rain,0.472,2,0.97,900,Economy,Midday,Sunday,40.915,23.925,40.915,1412.9,0,2024-06-30 11:00:00
SHP00959,Vadodara,Coimbatore,Hyderabad,General Network,Vadodara_Coimbatore,Highway,Container,2037,0.15,Storm,0.406,1,0.79,750,Economy,Evening Rush,Thursday,83.653,43.368,83.653,3221.9,0,2024-06-27 18:00:00
SHP00960,Surat,Kochi,,General Network,Surat_Kochi,Expressway,Express Van,1956,0.88,Heavy Rain,0.796,3,0.67,1800,Standard,Afternoon,Monday,56.144,24.945,56.144,2294.4,0,2024-09-09 16:00:00
SHP00961,Jaipur,Kochi,,General Network,Jaipur_Kochi,Rural,Express Van,1270,0.82,Storm,0.672,5,0.45,2200,Economy,Evening Rush,Friday,102.139,33.235,102.139,4655.8,0,2024-12-20 19:00:00
SHP00962,Mumbai,Kolkata,,General Network,Mumbai_Kolkata,Highway,Carting Vehicle,1034,0.82,Clear,0.692,1,0.5,5000,Standard,Afternoon,Thursday,29.242,26.913,29.242,720.5,0,2024-02-29 16:00:00
SHP00963,Bangalore,Ahmedabad,Vizag,General Network,Bangalore_Ahmedabad,Highway,Mini Truck,1858,0.13,Rain,0.222,5,0.36,4200,Same-Day,Evening Rush,Monday,36.383,24.0,36.383,634.7,1,2024-11-11 18:00:00
SHP00964,Hyderabad,Coimbatore,,General Network,Hyderabad_Coimbatore,City Road,Mini Truck,693,0.75,Heavy Rain,0.622,3,0.43,3800,Economy,Midday,Thursday,72.499,33.539,72.499,3029.9,0,2024-12-26 11:00:00
SHP00965,Lucknow,Pune,,General Network,Lucknow_Pune,Highway,Carting Vehicle,639,0.74,Fog,0.784,0,0.85,2000,Express,Afternoon,Saturday,23.447,17.426,23.447,767.8,0,2024-11-16 15:00:00
SHP00966,Delhi,Bhopal,,General Network,Delhi_Bhopal,Highway,Mini Truck,2373,0.34,Clear,0.336,5,0.33,4800,Express,Night,Thursday,40.045,46.914,40.045,425.2,0,2024-07-25 22:00:00
SHP00967,Patna,Kolkata,,Eastern Corridor,Patna_Kolkata,City Road,Mini Truck,2422,0.39,Rain,0.554,2,0.8,1100,Economy,Morning Rush,Wednesday,159.465,101.086,159.465,4954.6,1,2024-03-13 08:00:00
SHP00968,Patna,Indore,,General Network,Patna_Indore,Mixed,Mini Truck,1887,0.15,Cloudy,0.45,5,0.9,1100,Standard,Midday,Saturday,45.95,48.256,45.95,660.3,0,2024-04-20 12:00:00
SHP00969,Pune,Vadodara,,General Network,Pune_Vadodara,Mixed,Express Van,982,0.26,Cloudy,0.284,4,0.32,2800,Standard,Morning Rush,Saturday,21.177,22.13,21.177,416.7,0,2024-10-26 08:00:00
SHP00970,Ahmedabad,Kochi,,General Network,Ahmedabad_Kochi,Mixed,Carting Vehicle,2479,0.39,Cloudy,0.43,1,0.49,2600,Express,Morning Rush,Thursday,73.388,48.0,73.388,1097.9,1,2024-08-01 09:00:00
SHP00971,Patna,Coimbatore,Kolkata,General Network,Patna_Coimbatore,City Road,Express Van,1165,0.32,Cloudy,0.28,2,0.22,1100,Economy,Evening Rush,Friday,45.378,39.093,45.378,986.1,0,2024-08-16 20:00:00
SHP00972,Patna,Bangalore,,General Network,Patna_Bangalore,City Road,Carting Vehicle,2269,0.7,Clear,0.692,6,0.68,1100,Same-Day,Midday,Sunday,117.602,24.0,117.602,1869.8,1,2024-06-16 10:00:00
SHP00973,Vizag,Coimbatore,,General Network,Vizag_Coimbatore,City Road,FTL Truck,654,0.83,Cloudy,0.818,0,0.8,850,Express,Afternoon,Tuesday,32.745,25.984,32.745,843.6,0,2024-01-23 14:00:00
SHP00974,Chandigarh,Patna,Jaipur,General Network,Chandigarh_Patna,Mixed,Express Van,1636,0.72,Fog,0.732,5,0.75,1000,Economy,Morning Rush,Thursday,64.579,33.963,64.579,2452.1,0,2024-02-01 07:00:00
SHP00975,Lucknow,Ahmedabad,,General Network,Lucknow_Ahmedabad,Expressway,Container,1969,0.87,Storm,0.786,0,0.66,2000,Standard,Morning Rush,Saturday,92.47,34.981,92.47,4085.2,1,2024-02-17 06:00:00
SHP00976,Kochi,Kolkata,,General Network,Kochi_Kolkata,Mixed,FTL Truck,2186,0.18,Storm,0.252,2,0.36,800,Same-Day,Evening Rush,Tuesday,78.678,24.0,78.678,2534.7,1,2024-10-22 19:00:00
SHP00977,Bangalore,Ahmedabad,,General Network,Bangalore_Ahmedabad,Mixed,Container,707,0.97,Heavy Rain,0.71,0,0.32,4200,Standard,Evening Rush,Sunday,44.983,22.862,44.983,1867.2,0,2024-07-28 20:00:00
SHP00978,Hyderabad,Delhi,,General Network,Hyderabad_Delhi,Highway,FTL Truck,822,0.2,Fog,0.328,1,0.52,3800,Standard,Night,Monday,18.244,16.143,18.244,478.1,0,2024-06-24 22:00:00
SHP00979,Ahmedabad,Pune,Nagpur,General Network,Ahmedabad_Pune,Mixed,FTL Truck,1474,0.36,Storm,0.356,3,0.35,2600,Express,Morning Rush,Monday,64.942,36.182,64.942,2422.5,1,2024-09-23 09:00:00
SHP00980,Kolkata,Chennai,Mumbai,General Network,Kolkata_Chennai,Highway,Container,1460,0.71,Rain,0.706,1,0.7,3200,Standard,Afternoon,Friday,48.254,29.45,48.254,1607.0,0,2024-11-01 15:00:00
SHP00981,Kochi,Pune,,General Network,Kochi_Pune,Rural,FTL Truck,995,0.83,Rain,0.814,0,,800,Economy,Midday,Monday,58.068,29.813,58.068,2157.4,0,2024-02-19 13:00:00
SHP00982,Chennai,Kolkata,Vizag,General Network,Chennai_Kolkata,Rural,Express Van,1345,0.59,Cloudy,0.606,3,0.63,3500,Economy,Morning Rush,Wednesday,47.926,38.553,47.926,1316.1,0,2024-03-20 06:00:00
SHP00983,Delhi,Patna,,General Network,Delhi_Patna,Highway,Mini Truck,799,0.31,Rain,0.426,0,0.6,4800,Express,Morning Rush,Tuesday,18.381,17.131,18.381,437.0,0,2024-10-29 06:00:00
SHP00984,Hyderabad,Kolkata,Bhopal,General Network,Hyderabad_Kolkata,Rural,Express Van,125,0.39,Fog,0.618,1,0.96,3800,Standard,Morning Rush,Wednesday,6.351,4.27,6.351,236.1,0,2024-01-31 09:00:00
SHP00985,Indore,Coimbatore,Chennai,General Network,Indore_Coimbatore,Mixed,Express Van,368,0.48,Storm,0.62,4,0.83,1400,Economy,Midday,Friday,20.785,9.634,20.785,927.1,0,2024-03-29 13:00:00
SHP00986,Hyderabad,Lucknow,Patna,General Network,Hyderabad_Lucknow,Expressway,FTL Truck,2193,0.14,Heavy Rain,0.184,0,0.25,3800,Standard,Midday,Tuesday,46.333,34.655,46.333,1395.0,0,2024-07-30 13:00:00
SHP00987,Jaipur,Bangalore,Kochi,General Network,Jaipur_Bangalore,Expressway,Container,1608,0.14,Cloudy,0.168,0,0.21,2200,Economy,Evening Rush,Thursday,27.608,28.258,27.608,461.7,0,2024-02-01 20:00:00
SHP00988,Delhi,Patna,,General Network,Delhi_Patna,Expressway,FTL Truck,293,0.52,Clear,0.464,0,0.38,4800,Express,Midday,Sunday,4.304,6.112,4.304,73.2,0,2024-06-02 12:00:00
SHP00989,Kolkata,Chennai,Jaipur,General Network,Kolkata_Chennai,City Road,Container,2265,0.49,Clear,0.486,6,0.48,3200,Standard,Morning Rush,Monday,108.272,72.0,108.272,1928.3,1,2024-10-14 06:00:00
SHP00990,Vadodara,Indore,Delhi,General Network,Vadodara_Indore,City Road,Mini Truck,425,0.9,Heavy Rain,0.76,1,0.55,750,Same-Day,Evening Rush,Tuesday,36.245,21.862,36.245,1365.2,1,2024-12-24 21:00:00
SHP00991,Jaipur,Bhopal,,General Network,Jaipur_Bhopal,Expressway,Express Van,364,0.97,Heavy Rain,0.862,0,0.7,2200,Standard,Afternoon,Thursday,11.336,6.341,11.336,480.2,0,2024-01-11 14:00:00
SHP00992,Vizag,Kochi,,General Network,Vizag_Kochi,Highway,Container,369,0.1,Storm,0.22,5,0.4,850,Same-Day,Morning Rush,Friday,13.219,10.497,13.219,467.6,0,2024-09-13 07:00:00
SHP00993,Lucknow,Coimbatore,Vizag,General Network,Lucknow_Coimbatore,Expressway,Carting Vehicle,1885,0.68,Fog,0.552,4,0.36,2000,Economy,Morning Rush,Sunday,70.485,37.037,70.485,2641.7,0,2024-07-14 09:00:00
SHP00994,Lucknow,Delhi,,UP Corridor,Lucknow_Delhi,Expressway,Carting Vehicle,1880,0.31,Heavy Rain,0.322,2,0.34,2000,Same-Day,Afternoon,Tuesday,51.226,24.0,51.226,1490.4,1,2024-10-29 15:00:00
SHP00995,Chennai,Chandigarh,,General Network,Chennai_Chandigarh,Highway,Carting Vehicle,652,0.9,Clear,0.892,5,0.88,3500,Same-Day,Morning Rush,Saturday,17.064,18.504,17.064,371.8,0,2024-02-24 08:00:00
SHP00996,Kolkata,Mumbai,,General Network,Kolkata_Mumbai,Rural,Carting Vehicle,2453,0.43,Clear,0.562,4,0.76,3200,Standard,Midday,Saturday,100.41,72.0,100.41,1663.7,1,2024-08-17 10:00:00
SHP00997,Bangalore,Chandigarh,,General Network,Bangalore_Chandigarh,Highway,Container,2343,0.13,Storm,0.422,0,0.86,4200,Same-Day,Night,Monday,72.151,24.0,72.151,2261.7,1,2024-07-01 22:00:00
SHP00998,Ahmedabad,Vadodara,,General Network,Ahmedabad_Vadodara,Expressway,Mini Truck,201,0.94,Fog,0.816,0,0.63,2600,Same-Day,Morning Rush,Saturday,6.216,5.337,6.216,231.9,0,2024-12-07 08:00:00
SHP00999,Kolkata,Ahmedabad,,General Network,Kolkata_Ahmedabad,Expressway,Express Van,434,0.64,Fog,0.492,5,0.27,3200,Standard,Evening Rush,Monday,11.144,6.826,11.144,430.3,0,2024-12-09 19:00:00
SHP01000,Coimbatore,Hyderabad,,General Network,Coimbatore_Hyderabad,Expressway,Container,2074,0.95,Storm,0.866,6,0.74,900,Economy,Afternoon,Friday,112.858,35.808,112.858,5230.4,0,2024-03-01 14:00:00
SHP01001,Bangalore,Vadodara,Chandigarh,General Network,Bangalore_Vadodara,Expressway,Mini Truck,1107,0.14,Clear,0.452,5,0.92,4200,Same-Day,Afternoon,Friday,15.186,18.728,15.186,134.3,0,2024-07-12 17:00:00
SHP01002,Kochi,Indore,Vizag,General Network,Kochi_Indore,City Road,Container,1645,,Rain,0.862,2,0.76,800,Standard,Morning Rush,Wednesday,136.306,72.0,136.306,4860.7,1,2024-08-07 06:00:00
SHP01003,Lucknow,Hyderabad,,General Network,Lucknow_Hyderabad,Highway,Carting Vehicle,756,0.6,Heavy Rain,0.472,1,0.28,2000,Standard,Night,Monday,33.984,19.567,33.984,1283.0,0,2024-01-01 22:00:00
SHP01004,Ahmedabad,Lucknow,,General Network,Ahmedabad_Lucknow,Mixed,Container,1728,0.14,Heavy Rain,0.304,2,0.55,2600,Express,Morning Rush,Monday,63.527,47.156,63.527,1778.7,1,2024-11-04 08:00:00
SHP01005,Vadodara,Bangalore,Ahmedabad,General Network,Vadodara_Bangalore,Highway,Carting Vehicle,1118,1.0,Rain,0.716,6,0.29,750,Standard,Evening Rush,Sunday,49.663,28.506,49.663,1861.8,0,2024-04-14 19:00:00
SHP01006,Chandigarh,Bhopal,,General Network,Chandigarh_Bhopal,Highway,Carting Vehicle,2179,0.14,Rain,0.244,4,0.4,1000,Express,Afternoon,Monday,53.669,48.0,53.669,1041.2,1,2024-03-25 17:00:00
SHP01007,Jaipur,Surat,,General Network,Jaipur_Surat,Expressway,FTL Truck,221,0.65,Cloudy,0.606,5,0.54,2200,Same-Day,Evening Rush,Wednesday,5.842,7.405,5.842,211.0,0,2024-08-28 21:00:00
SHP01008,Bangalore,Vizag,,General Network,Bangalore_Vizag,City Road,Container,285,0.58,Storm,0.668,5,0.8,4200,Same-Day,Evening Rush,Wednesday,28.861,13.465,28.861,1156.9,1,2024-07-24 20:00:00
SHP01009,Hyderabad,Chennai,,Deccan-Southern Corridor,Hyderabad_Chennai,Rural,Express Van,1027,0.47,Clear,0.634,0,0.88,3800,Economy,Midday,Monday,31.324,28.983,31.324,688.7,0,2024-11-11 13:00:00
SHP01010,Kochi,Indore,Hyderabad,General Network,Kochi_Indore,Mixed,Express Van,469,0.94,Fog,0.764,2,0.5,800,Economy,Morning Rush,Tuesday,20.472,11.09,20.472,820.5,0,2024-12-03 07:00:00
SHP01011,Vadodara,Kolkata,Nagpur,General Network,Vadodara_Kolkata,Highway,Express Van,284,0.32,Storm,0.568,5,0.94,750,Economy,Evening Rush,Friday,11.212,5.921,11.212,487.5,0,2024-11-01 18:00:00
SHP01012,Ahmedabad,Patna,,General Network,Ahmedabad_Patna,City Road,Express Van,114,0.44,Clear,0.36,3,0.24,2600,Same-Day,Afternoon,Sunday,4.381,6.972,4.381,92.9,0,2024-03-10 15:00:00
SHP01013,Kochi,Jaipur,Indore,General Network,Kochi_Jaipur,City Road,Mini Truck,2399,1.0,Clear,0.9,2,0.75,800,Same-Day,Afternoon,Monday,118.435,24.0,118.435,2536.6,1,2024-01-08 15:00:00
SHP01014,Chandigarh,Patna,Nagpur,General Network,Chandigarh_Patna,Rural,Container,1400,0.51,Fog,0.69,6,0.96,1000,Standard,Midday,Monday,79.978,51.016,79.978,2602.6,1,2024-08-05 10:00:00
SHP01015,Jaipur,Bhopal,Kolkata,General Network,Jaipur_Bhopal,Expressway,Mini Truck,1744,0.4,Cloudy,0.412,0,0.43,2200,Express,Evening Rush,Wednesday,27.738,30.296,27.738,440.4,0,2024-12-11 19:00:00
SHP01016,Chennai,Pune,Ahmedabad,General Network,Chennai_Pune,City Road,Mini Truck,2040,0.49,Rain,0.658,5,0.91,3500,Express,Morning Rush,Thursday,118.962,48.0,118.962,3252.0,1,2024-07-18 06:00:00
SHP01017,Jaipur,Chennai,Bangalore,General Network,Jaipur_Chennai,Highway,Container,139,0.82,Rain,0.776,0,0.71,2200,Same-Day,Midday,Sunday,4.42,6.501,4.42,142.6,0,2024-10-13 10:00:00
SHP01018,Kolkata,Vadodara,,General Network,Kolkata_Vadodara,Mixed,FTL Truck,1769,0.94,Rain,0.732,1,0.42,3200,Economy,Morning Rush,Saturday,81.898,41.028,81.898,3144.9,0,2024-03-16 09:00:00
SHP01019,Delhi,Ahmedabad,Kolkata,General Network,Delhi_Ahmedabad,Mixed,Mini Truck,1694,0.41,Rain,0.462,5,0.54,4800,Express,Night,Wednesday,55.72,43.255,55.72,1461.0,1,2024-05-15 22:00:00
SHP01020,Chennai,Kochi,,General Network,Chennai_Kochi,City Road,Express Van,275,0.43,Fog,0.578,2,0.8,3500,Same-Day,Afternoon,Sunday,13.187,11.104,13.187,381.3,0,2024-07-07 15:00:00
SHP01021,Surat,Hyderabad,,General Network,Surat_Hyderabad,City Road,Carting Vehicle,1930,0.95,Clear,0.698,5,0.32,1800,Standard,Morning Rush,Wednesday,131.843,72.0,131.843,3499.2,1,2024-11-13 08:00:00
SHP01022,Indore,Pune,,General Network,Indore_Pune,City Road,Carting Vehicle,2387,0.54,Storm,0.412,6,0.22,1400,Same-Day,Afternoon,Saturday,244.714,24.0,244.714,9226.8,1,2024-08-31 17:00:00
SHP01023,Vizag,Delhi,,General Network,Vizag_Delhi,Highway,Carting Vehicle,878,0.84,Fog,0.664,5,0.4,850,Economy,Afternoon,Friday,43.546,22.205,43.546,1734.7,0,2024-03-15 14:00:00
SHP01024,Ahmedabad,Nagpur,,General Network,Ahmedabad_Nagpur,City Road,FTL Truck,537,0.87,Rain,0.878,6,0.89,2600,Standard,Afternoon,Sunday,38.941,22.708,38.941,1415.9,0,2024-09-15 15:00:00
SHP01025,Bangalore,Patna,,General Network,Bangalore_Patna,Rural,Express Van,1167,0.33,Cloudy,0.494,2,0.74,4200,Same-Day,Evening Rush,Saturday,28.381,24.0,28.381,349.8,1,2024-02-03 21:00:00
SHP01026,Pune,Chandigarh,,General Network,Pune_Chandigarh,Mixed,Express Van,2307,0.32,Clear,0.464,1,0.68,2800,Standard,Evening Rush,Wednesday,43.53,45.487,43.53,605.7,0,2024-10-02 18:00:00
SHP01027,Kochi,Vadodara,Bangalore,General Network,Kochi_Vadodara,Expressway,Container,2088,0.15,Fog,0.486,2,0.99,800,Express,Evening Rush,Thursday,42.566,37.339,42.566,1002.5,0,2024-05-09 18:00:00
SHP01028,Vadodara,Vizag,Chennai,General Network,Vadodara_Vizag,Expressway,Carting Vehicle,2374,0.34,Storm,0.572,6,0.92,750,Same-Day,Morning Rush,Thursday,82.482,24.0,82.482,2949.7,1,2024-10-17 09:00:00
SHP01029,Vizag,Chandigarh,Kolkata,General Network,Vizag_Chandigarh,Highway,Container,2191,0.29,Heavy Rain,0.31,6,0.34,850,Express,Morning Rush,Thursday,68.616,43.066,68.616,2183.7,1,2024-02-29 06:00:00
SHP01030,Mumbai,Delhi,,Western Corridor,Mumbai_Delhi,Highway,Mini Truck,2200,0.49,Storm,0.41,0,0.29,5000,Economy,Evening Rush,Thursday,105.362,44.4,105.362,4488.4,0,2024-12-12 21:00:00
SHP01031,Chennai,Mumbai,,General Network,Chennai_Mumbai,Mixed,Carting Vehicle,347,0.44,Clear,0.6,2,0.84,3500,Same-Day,Night,Monday,10.369,14.798,10.369,159.5,0,2024-10-28 22:00:00
SHP01032,Chandigarh,Jaipur,,General Network,Chandigarh_Jaipur,Expressway,Carting Vehicle,1381,0.38,Fog,0.44,4,0.53,1000,Express,Evening Rush,Tuesday,36.295,29.29,36.295,1014.7,0,2024-01-09 20:00:00
SHP01033,Indore,Kolkata,Mumbai,General Network,Indore_Kolkata,Highway,Express Van,406,0.96,Rain,0.844,3,0.67,1400,Same-Day,Afternoon,Sunday,9.959,9.411,9.959,332.8,0,2024-08-04 14:00:00
SHP01034,Indore,Nagpur,,General Network,Indore_Nagpur,Rural,Carting Vehicle,2318,0.99,Clear,0.674,3,0.2,1400,Standard,Afternoon,Tuesday,124.306,72.0,124.306,3337.4,1,2024-10-29 14:00:00
SHP01035,Chandigarh,Delhi,Coimbatore,General Network,Chandigarh_Delhi,Mixed,Express Van,1834,0.8,Fog,0.804,3,0.81,1000,Standard,Midday,Friday,66.675,37.812,66.675,2405.7,0,2024-07-26 11:00:00
SHP01036,Mumbai,Vizag,Indore,General Network,Mumbai_Vizag,City Road,Container,594,0.6,Fog,0.728,4,0.92,5000,Economy,Morning Rush,Sunday,52.502,29.52,52.502,1952.1,0,2024-11-10 08:00:00
SHP01037,Kochi,Bhopal,,General Network,Kochi_Bhopal,City Road,FTL Truck,1057,0.61,Rain,0.734,0,0.92,800,Economy,Night,Tuesday,70.578,44.213,70.578,2422.7,0,2024-08-20 22:00:00
SHP01038,Kolkata,Bhopal,,General Network,Kolkata_Bhopal,Highway,Container,1597,0.87,Rain,0.846,4,0.81,3200,Standard,Afternoon,Wednesday,58.927,32.976,58.927,2126.5,0,2024-09-18 16:00:00
SHP01039,Chennai,Chandigarh,Bhopal,General Network,Chennai_Chandigarh,Expressway,FTL Truck,1695,0.7,Heavy Rain,0.544,2,0.31,3500,Same-Day,Afternoon,Friday,42.757,24.0,42.757,1494.9,1,2024-03-15 14:00:00
SHP01040,Hyderabad,Patna,Kolkata,General Network,Hyderabad_Patna,Rural,Carting Vehicle,412,0.64,Cloudy,0.616,4,0.58,3800,Express,Afternoon,Wednesday,20.104,20.852,20.104,473.8,0,2024-05-15 17:00:00
SHP01041,Chennai,Kochi,,General Network,Chennai_Kochi,Rural,Express Van,1894,0.54,Storm,0.672,2,0.87,3500,Same-Day,Morning Rush,Monday,100.017,24.0,100.017,3805.1,1,2024-01-01 06:00:00
SHP01042,Delhi,Chennai,,General Network,Delhi_Chennai,Expressway,Mini Truck,953,0.35,Cloudy,0.306,1,0.24,4800,Same-Day,Midday,Saturday,14.4,19.458,14.4,195.2,0,2024-09-14 11:00:00
SHP01043,Vadodara,Surat,,General Network,Vadodara_Surat,Rural,FTL Truck,2207,0.54,Clear,0.612,6,0.72,750,Standard,Evening Rush,Wednesday,72.145,68.733,72.145,1386.0,1,2024-02-07 18:00:00
SHP01044,Vizag,Nagpur,,General Network,Vizag_Nagpur,Highway,FTL Truck,326,0.81,Heavy Rain,0.866,5,0.95,850,Standard,Evening Rush,Monday,14.129,6.302,14.129,603.2,0,2024-04-01 20:00:00
SHP01045,Chennai,Bangalore,,Southern Corridor,Chennai_Bangalore,Rural,FTL Truck,1039,0.77,Cloudy,0.554,2,0.23,3500,Economy,Afternoon,Thursday,46.67,31.299,46.67,1414.9,0,2024-08-08 16:00:00
SHP01046,Mumbai,Coimbatore,,General Network,Mumbai_Coimbatore,Rural,Container,1438,0.62,Storm,0.552,5,0.45,5000,Standard,Evening Rush,Tuesday,125.662,53.063,125.662,5284.0,1,2024-09-24 20:00:00
SHP01047,Vizag,Vadodara,,General Network,Vizag_Vadodara,City Road,Carting Vehicle,579,0.64,Heavy Rain,0.552,3,0.42,850,Same-Day,Midday,Friday,52.286,24.0,52.286,1813.7,1,2024-08-30 12:00:00
SHP01048,Vizag,Bangalore,,General Network,Vizag_Bangalore,City Road,FTL Truck,2418,0.33,Storm,0.294,2,0.24,850,Standard,Midday,Friday,192.702,72.0,192.702,7417.0,1,2024-05-31 12:00:00
